J23103,J23113,J23109,J23117,J23114,J23115,J23116,J23105,J23110,J23107,J23106,J23108,J23118,J23111,J23101,J23104,J23102,J23100
246.878897277395,211.367703544922,237.266613952393,747.606838735409,713.836736437267,833.766102257303,1275.42039484823,958.513243767092,994.353346548359,1408.96007818956,904.998325880172,2286.28365067281,1028.06703052922,1792.32808582321,3287.21501532445,2398.56148646748,1631.73746819209,1219.3178742472
203.435246965743,174.173011324368,195.514451572974,616.049340582267,588.221813900787,687.047029109969,1050.98275256616,789.842228785538,819.375494856444,1161.02325728271,745.744411366805,1883.96288316924,847.156531236668,1476.92942087872,2708.75885240459,1976.48301958254,1344.59817540391,1004.75267676893
269.886143517993,231.065575077878,259.378068078591,817.278142437864,780.360921987009,911.466797753134,1394.27993046736,1047.83942946956,1087.0195587945,1540.26450242172,989.337325934352,2499.34799722884,1123.87510316757,1959.35950920218,3593.55859566855,2622.08927823482,1783.80306045096,1332.94907921344
194.628746722764,166.63324282591,187.050834323928,589.381205397028,562.758303401472,657.305477834865,1005.48680236143,755.650780236378,783.905581937373,1110.76376808472,713.461911466441,1802.40808951449,810.484006148459,1412.99468244069,2591.49949913289,1890.923125455,1286.39191894139,961.257978460384
313.619018716944,268.507889921955,301.408194311691,949.711480956712,906.812122358177,1059.16264902779,1620.21176007782,1217.63336701744,1263.1623206418,1789.85195578163,1149.65146893097,2904.34720399349,1305.99000905105,2276.85793194022,4175.86581431985,3046.97772071207,2072.85397505269,1548.94273849485
163.521465403245,140.000449628341,157.154721738599,495.1811076754,472.813312470915,552.249124361062,844.781041517822,634.876013939342,658.614884258463,933.231714905767,599.430141933639,1514.33134629336,680.945310509919,1187.15742134854,2177.30321355669,1588.69912921821,1080.78942710257,807.62125798562
150.504318106499,166.90017746283,144.644399890603,455.762151874819,435.174947886064,508.287261748226,777.532137994248,584.336627148502,606.185761640951,858.941684144567,551.712428345287,1393.78280459475,626.738571436993,1092.65360204866,2003.97871104778,1462.23053058959,994.753045672982,743.330463812162
165.952119412754,142.081477054209,159.490737707911,502.541694506225,479.84141468901,560.457994952247,857.338233447694,644.313086466898,668.404821654128,947.103676021348,608.340331640652,1536.84102445406,691.067177049983,1204.80384433652,2209.66759319883,1612.31424237057,1096.85475007374,819.626090770396
168.695211630894,144.430001408271,162.127027036544,510.848417049864,487.772914782122,569.722040328636,871.509536862232,654.963207837972,679.453165425419,962.758750103312,618.395844252417,1562.24411463222,702.490116403126,1224.71855263599,2246.19211606137,1638.96486103753,1114.98512249685,833.174034353956
215.709341933488,184.68159385222,207.310651995301,653.218160754303,623.711683594476,728.499435260722,1114.39291529294,837.496697075794,868.811827980195,1231.07262155069,790.738274835915,1997.63020330487,898.269009885442,1566.03871851964,2872.1895454385,2095.73246453529,1425.72337835924,1065.373586654
264.940126996757,226.830996240569,254.624625781627,802.300451689271,766.059787581353,894.762976721489,1368.72792738403,1028.63640162159,1067.09850383916,1512.03714114727,971.206425639277,2453.54417667891,1103.27862216408,1923.45168386061,3527.70193495777,2574.03606319661,1751.11253661518,1308.52104418423
155.431350778151,138.05970570411,149.379597478278,470.682355102483,449.421191536044,524.926970008598,802.986067126347,603.465949744858,626.03035540591,887.060702881491,569.77373843933,1439.41082046714,647.255998823161,1128.42360561948,2069.58260007136,1510.09930730206,1027.3180964165,767.664738915454
191.804169724519,164.214954506458,184.336232842747,580.827727948324,554.591194553859,647.76623985088,990.894534046441,744.68429225091,772.529042177342,1094.6436530316,703.107695359183,1776.25038919109,798.721743277427,1392.48839883219,2553.88999899752,1863.48083825157,1267.7229757038,947.3075871587
158.653191896169,135.832431208107,152.475995514704,480.438840892528,458.736967709579,535.807859143661,819.63067270502,615.974825209672,639.006954593115,905.448040007579,581.584228725107,1469.24748433117,660.672571351496,1151.81400628785,2112.48170816417,1541.40122944453,1048.61274300966,783.577190350175
184.581055934725,158.030817299798,177.394352552462,558.954455968556,533.705958790561,623.372144214952,953.578640531812,716.640379607479,743.436529821736,1053.42069277751,676.629507229315,1709.3589410087,768.642845376712,1340.04896453741,2457.713580644,1793.30439652392,1219.98205682494,911.633125514775
206.716555196561,176.982334409572,198.668001357286,625.985906649319,597.709535956268,698.128752189926,1067.93457585086,802.581986743006,832.591609544058,1179.74997857174,757.77289370505,1914.3502570747,860.820740070675,1500.75154972487,2752.44977052358,2008.36269676217,1366.28586780678,1020.95883217902
151.118209836613,139.003393377602,145.234389613273,457.621159107669,436.949982018117,510.360513535521,780.703612111524,586.720076524059,608.658331402846,862.445219479506,553.962806948531,1399.4679021925,629.294974009288,1097.11042440843,2012.15273537821,1468.19481946544,998.810541669959,746.362432796292
189.087729911494,161.889248861185,181.725558202065,572.601715099004,546.736758422452,638.592205699323,976.860921708098,734.137649482354,761.588046213063,1079.14068662352,693.149884018269,1751.0941202631,787.409791373134,1372.76718562189,2517.72035533793,1837.08916205858,1249.76876142351,933.891277968793
297.594381731675,254.788245363143,286.007480037442,901.185145451502,860.477766954348,1005.04381073646,1537.42562867313,1155.41732933124,1198.61994140547,1698.39791078743,1090.90902555311,2755.94705334707,1239.2593117641,2160.51989231609,3962.4963125357,2891.28973955465,1966.93969533335,1469.79815983729
97.3172516658448,105.553938515126,93.5281833990192,294.699318875246,281.387474159588,328.662459605265,502.758271014691,377.836565204344,391.964383906383,555.39831078489,356.741506901218,901.230700014168,405.253989072039,706.518237562582,1295.78807445266,945.489527005967,643.214983523737,480.643204977741
208.183135901514,178.23796135496,200.077480424916,630.427054826308,601.950073303489,703.081728290758,1075.51119322244,808.276021527887,838.4985519682,1188.11988660159,763.149023853831,1927.93189376015,866.927958172344,1511.39885014869,2771.97742625954,2022.611318392,1375.979181868,1028.20217329605
159.887465708573,136.88916640966,153.662212608951,484.176509657262,462.30580246959,539.976282111504,826.007151255956,620.766922908874,643.978235287643,912.492151701253,586.108777992876,1480.677785053,665.812403986737,1160.77477063006,2128.91617645572,1553.39286446411,1056.77063276013,789.673183720921
220.744498484989,188.992490769765,212.149763636149,668.46578828958,638.27056148891,745.504302418256,1140.40543166376,857.045813230632,889.091911950897,1259.80871299769,809.195940922025,2044.25952735495,919.236692831365,1602.59369589234,2939.23311377559,2144.65172298935,1459.00307011866,1090.24187815475
155.210913389865,156.211853995297,149.167742867438,470.014819315448,448.783808966782,524.182502887064,801.847248280716,602.610096294342,625.142500440724,885.802646874025,568.965668290115,1437.36940501043,646.338041015942,1126.82324152782,2066.64745615786,1507.9576393201,1025.86112318053,766.576013833423
279.129496969247,238.979359583527,268.261529561652,845.269170951093,807.087569481572,942.683701521864,1442.03274222459,1083.72697108432,1124.24898398614,1593.01715218254,1023.22122403644,2584.94837905997,1162.36679702865,2026.46577944471,3716.63468921888,2711.89343662376,1844.89668296989,1378.60136543714
226.103039150515,193.580256055963,217.299668360516,684.692698290266,653.764486741045,763.601311169322,1168.08860801785,877.850475969384,910.674489085443,1290.39038667796,828.839054954621,2093.88363071155,941.55103014707,1641.49642528624,3010.58257106092,2196.71283232571,1494.42015791027,1116.70734152732
268.712957180524,230.06114049592,258.250560005215,813.725460784328,776.96871829683,907.504681061103,1388.21904070211,1043.2845053579,1082.29431992778,1533.56902244348,985.036708574734,2488.48341231645,1118.98965444141,1950.84223678344,3577.93751267267,2610.69114094348,1776.04892623727,1327.15479267509
261.048868424934,223.499458400372,250.884874204917,790.516813834174,754.808427703386,881.621312820348,1348.62499190083,1013.52849682637,1051.42569410999,1489.82937838555,956.942012876977,2417.50820539335,1087.07442371264,1895.20134693674,3475.88947246352,2536.23038985964,1725.3933986893,1289.30238603942
202.332684394723,202.360691315943,181.102096850833,570.637241622927,544.861022056326,636.401333026319,973.509521738609,731.618980917157,758.97520123368,1075.43838675272,690.771835671237,1745.08649251303,784.708357533228,1368.05751631096,2509.0825976648,1830.78650379388,1245.48107328303,930.687297616075
222.014969675067,190.080216698664,213.370768755331,672.313071150095,641.944058973158,749.794972150918,1146.96891232072,861.978448117386,894.20898470794,1267.05940638239,813.853181021437,2056.0250429278,924.527260628613,1611.81725133315,2956.14955344952,2156.9950350334,1467.40020517544,1096.51664788137
218.567454628741,187.128594075934,210.057483453864,661.8731921094,631.975759063254,738.15193090945,1129.15843499714,848.593388209748,880.323439360019,1247.3841278438,801.215424697268,2024.09846932112,910.170923997706,1586.78846956212,2910.24557643562,2123.50056910161,1444.61397461753,1079.48960845403
151.560047450671,133.036024547117,145.659024184151,458.959146378039,438.227531148205,511.852699499433,782.986223992875,588.435521664728,610.437919350678,864.966826494585,555.582476776299,1403.55964970276,631.134899125892,1100.31814274232,2018.03584347405,1472.48750991423,1001.73085198268,748.54463834839
185.597658382095,158.901191102859,178.371373363408,562.032965109316,536.645408785227,626.805441549949,958.830590006343,720.587363007829,747.531096254104,1059.22253440727,680.356125920107,1718.77344172257,772.876238634795,1347.4294459744,2471.24973487373,1803.18123696757,1226.70125527375,916.654055001873
151.427883633914,129.646415183088,145.532006194218,458.5589235387,437.845386750002,511.406352275865,782.303442154442,587.92239247424,609.90560356778,864.212555701715,555.097996189962,1402.33571368881,630.584535104765,1099.35864023597,2016.27607020984,1471.20346723471,1000.85731984154,747.891890357867
341.828439865619,292.659652718544,328.519275539435,1035.13618270358,988.378110183087,1154.43227060115,1765.94665867249,1327.15712165261,1376.78131616033,1950.84566024824,1253.06038397046,3165.58758977946,1423.46127189731,2481.65687736315,4551.47682763926,3321.04744424428,2259.30316107844,1688.26712712455
247.859830834593,212.207539090211,238.209354649128,750.57733416371,716.673051800202,837.078937649789,1280.48807247738,962.321741845294,998.304249505632,1414.55835425402,908.594191046674,2295.36783072607,1032.15188938276,1799.44961295364,3300.27623503103,2408.09178442744,1638.22091435431,1224.1626375418
271.8442101765,232.74199237219,261.259896987747,823.207624628295,786.022563903954,918.079633535485,1404.39565189302,1055.44167026477,1094.90605762499,1551.43936500696,996.515124715264,2517.48116226499,1132.02899480184,1973.57497234892,3619.6304316652,2641.11295067838,1796.74483379465,1342.61983561269
172.316812369785,147.530669143659,165.60761996644,521.815468140188,498.24457388559,581.953008488722,890.219371908153,669.024159625047,694.039875161617,983.427551351664,631.671756620171,1595.78285224772,717.571390495219,1251.01118757375,2294.41405993621,1674.1506632566,1138.92196637314,851.060871029814
190.207784488677,162.848194183911,192.64859065788,575.993501399464,549.975334553603,642.374884370653,982.647323327821,738.486288259546,766.099286458463,1085.5329388656,697.255733195428,1761.46666524736,792.073985825933,1380.89872419597,2532.63398410369,1847.97109567542,1257.17172311915,939.4231504016
224.804425734058,192.468435893705,216.051616738633,680.760194209426,650.009617558947,759.215598747083,1161.37973960246,872.8085782133,905.44406797304,1282.9790830754,824.078652259942,2081.85749702685,936.143270903225,1632.06855873057,2993.29141507815,2184.09610339151,1485.83701778895,1110.29357928241
260.736022312176,223.231612241199,250.584208823303,789.569442892595,753.903850396047,880.56476045027,1347.00877311073,1012.31386428529,1050.16564482021,1488.04393747361,955.795194694352,2414.61101587791,1085.77165228218,1892.93010026228,3471.72389796248,2533.1909213367,1723.32565320925,1287.75726063024
167.541677360008,143.442392129041,161.018405872284,507.355246434068,484.437533960277,565.826293128438,865.55017317636,650.484583346465,674.807079124554,956.175426237138,614.167266615731,1551.56152258769,697.686503921212,1216.34395320903,2230.83270212294,1627.75765416007,1107.36087793239,827.47680801927
210.429568132949,180.161265562667,202.236447330975,637.229775178262,608.445508394945,710.668440100657,1087.11666260526,816.997848580757,847.54649989634,1200.94047745547,771.383901079358,1948.73554016216,876.282677992168,1527.70783251091,2801.88887613849,2044.43661772582,1390.82689741685,1039.29714740393
157.239365534579,154.711305032655,151.117216788655,476.15744516221,454.648966641135,531.033046440869,812.326593675862,610.485610429001,633.312490669349,897.379205761557,576.40148323963,1456.15439241023,654.785035862343,1141.54969968125,2093.65648131759,1527.66514468046,1039.26810694248,776.5943993025
168.846322601965,144.559376495766,162.272254469235,511.306016288303,488.209843833649,570.232376395216,872.290203077592,655.549899809815,680.06179460127,963.621154010506,618.949780523802,1563.64351549801,703.11938123306,1225.81561050733,2248.20417241192,1640.43298552848,1115.98388519415,833.920361034989
284.52190693871,243.596122394718,273.443984881274,861.598645097706,822.679425960937,960.895094604039,1469.89089344077,1104.66313220847,1145.96797640805,1623.79212102756,1042.98849474545,2634.88613755966,1184.82217481038,2065.61439824172,3788.43511937263,2764.28360449406,1880.53762874558,1405.23410696971
270.634016128694,231.705873288908,310.813614573866,819.542875002813,782.523354457263,913.992533401201,1398.14357369874,1050.74306282954,1090.03176292147,1544.53267869628,992.078846040445,2506.27385821368,1126.98943648068,1964.78902585815,3603.51658763367,2629.35526354419,1788.74609840914,1336.64277054123
192.824038587277,190.540784435594,185.316392890489,583.916128556151,557.540089208744,651.210568612443,996.163358405174,748.643957587396,776.63676474054,1100.46413638786,706.846287938751,1785.69513935997,802.968738726726,1399.89259427674,2567.4696458458,1873.38941368039,1274.46376341128,952.344649246481
217.280283953624,186.02657072493,208.820429047708,657.97533931619,628.253975937616,733.804863223361,1122.50868182341,843.595917171542,875.139106140386,1240.03812899556,796.496968324732,2012.17830399878,904.810815262836,1577.44367671955,2893.10678159656,2110.995012564,1436.10646489633,1073.13236112068
204.191713768664,190.556403645768,196.241465177117,618.340098364227,590.409096004584,689.601789296901,1054.89079492665,792.779229303063,822.422313783991,1165.34048138548,748.517435702935,1890.96833281628,850.306652969829,1482.42133092782,2718.83127682231,1983.83250209921,1349.59801637607,1008.48881422031
217.860396514959,186.523239582573,209.377954800849,659.732055353377,629.93133946328,735.764035086443,1125.50564673291,845.84821811361,877.475623652005,1243.34888357519,798.623520665251,2017.55058117255,907.226552715009,1581.65526405279,2900.8310332164,2116.63111861753,1439.94069865441,1075.99749711615
228.415336678831,195.559951460725,219.521936083859,691.694874111789,660.450367711383,771.410465044783,1180.03434926628,886.828026618157,919.98772245959,1303.58687670697,837.315378427954,2115.29723913569,951.180029951638,1658.28358631331,3041.37102337014,2219.17804850189,1509.70320784354,1128.12761980119
187.823511465037,160.806876277891,180.510562374576,568.773367003441,543.081340402059,634.322652901865,970.329743839369,729.229291022772,756.496157611543,1071.92567820922,688.515564964646,1739.38650978328,782.145261603588,1363.58902477789,2500.88717151511,1824.8065987873,1241.41295365779,927.647390112367
184.095823991599,157.61538138107,176.928013220115,557.485060556254,532.302937347596,621.733405746934,951.071845810517,714.756454942739,741.482162673228,1050.6514304223,674.850764286783,1704.86532948263,766.622215147121,1336.52620560826,2451.2526731021,1788.5901067907,1216.77493320647,909.236598359424
318.456057474487,272.649166415875,306.056901917791,964.359161638408,920.798153561266,1075.49842740261,1645.20076460627,1236.41328608242,1282.64444620616,1817.45737115408,1167.38288310233,2949.14180876126,1326.13267870351,2311.97458432716,4240.27142617593,3093.97215806715,2104.82421415706,1572.83253985309
160.5717788438,137.475047574448,154.319881864076,486.248769317256,464.284456216582,542.287362976549,829.542434906181,623.42378507989,646.734441118127,916.397588330903,588.617304434736,1487.01503765038,668.662059346685,1165.7428487659,2138.02786821272,1560.04133522828,1061.29357658012,793.052959175873
176.060335619707,150.735721990334,169.205388327998,533.151729009265,509.068765215717,594.595736657141,909.559080381391,683.558478487336,709.11765180633,1004.7921753397,645.394607424492,1630.4506837092,733.16038118542,1278.18897366548,2344.25941315622,1710.52100835284,1163.66465283727,869.549874592404
229.692663261708,196.653546699026,220.749529679638,695.562916699423,664.1436871864,775.724286995787,1186.63324610456,891.787277731983,925.13240666033,1310.87669443514,841.997748739286,2127.1262407847,956.499145362295,1667.55691155295,3058.37874322393,2231.58796438015,1518.14565338013,1134.4362478408
172.309093401844,147.524060476229,165.600201538187,521.792093306274,498.222254914853,581.926939781009,890.179494343697,668.994190546761,694.008785499079,983.383498507158,631.643460750652,1595.7113688184,717.539246733491,1250.95514826384,2294.31128117464,1674.07566932466,1138.87094812353,851.022747578661
269.397260517071,230.647013271475,258.908219843173,815.797690771636,778.94734371148,909.815728833782,1391.75427373061,1045.94132948531,1085.05048629215,1537.47440315118,987.545199097004,2494.82057417072,1121.83926899714,1955.81024378137,3587.04907395936,2617.3395165082,1780.57180529322,1330.53451973504
161.557175597305,185.154001830541,155.266911981604,489.232780344169,467.13367666586,545.615271596555,834.633170203112,627.249611624871,650.703320476919,922.021336258236,592.229530599404,1496.14055024708,672.765504094053,1172.89677847178,2151.14851578485,1569.61499554479,1067.80652208279,797.919765889707
216.983535523284,185.772506748854,208.535234581762,657.07671590871,627.395944192524,732.802676382589,1120.97562653044,842.44378426879,873.943893434701,1238.34455900547,795.409160352374,2009.43019108944,903.575078709576,1575.28929839079,2889.15554920389,2108.11194169795,1434.14511648724,1071.66674105651
166.559769695857,151.028297052757,160.07472899566,504.381801182888,481.59840202073,562.510167955552,860.477463137035,646.672303274638,670.852252759816,950.571590856658,610.567830608744,1542.46832157385,693.597588636551,1209.21535411226,2217.75851209352,1618.21789222629,1100.8709934442,822.627233677505
170.864091043741,146.286908036643,164.2114606598,517.416289392616,494.044110169282,577.046838657932,882.714354558758,663.383934211407,688.188754113672,975.136740044168,626.346431602365,1582.32956380004,711.521886401017,1240.46450552739,2275.07094309343,1660.03669295924,1129.32025539384,843.885980430905
223.785241279752,191.595851480978,215.07211445175,677.673866149898,647.06270183341,755.773581388289,1156.11445101979,868.851570109051,901.339101999576,1277.16250569974,820.34256855622,2072.41908499327,931.899125506207,1624.66933205614,2979.72088119077,2174.1941773595,1479.10075365527,1105.25989744085
195.470553843262,167.353963956187,199.702308851541,591.930393550089,565.192342334053,660.148451655026,1009.83572801628,758.919116585061,787.296125789628,1115.56803705788,716.547772765913,1810.20385447391,813.989506846141,1419.1061588024,2602.70823765621,1899.10173513176,1291.95581376859,965.415605863988
218.003236170734,186.645533105225,209.515232963696,660.16460712138,630.34435246211,736.246437042855,1126.2435818589,846.402796505307,878.05093847764,1244.16408234183,799.147136295309,2018.87338345848,907.821373667201,1582.69227260087,2902.73295625002,2118.01888282444,1440.88479238151,1076.70297234047
206.471922819246,176.772890085347,198.432893794556,625.245102796609,597.002194908594,697.30257309577,1066.67076137864,801.632195666914,831.606304498796,1178.3538395851,756.876130578,1912.08477788289,859.802028125305,1498.97553125834,2749.19246812629,2005.9859614274,1364.668978634,1019.75060971218
195.966332585396,167.778429616667,188.336340991356,593.431727127835,566.625859265566,661.822809058474,1012.39700938145,760.843989450077,789.292972246842,1118.39749094392,718.365177722704,1814.79513726476,816.054056651113,1422.70548694944,2609.30957678805,1903.91849269916,1295.23264608758,967.864222933422
251.258250986371,215.117128654502,241.475456576398,760.868542421622,726.499396526061,848.556174282927,1298.0449168235,975.516189646576,1011.99205550348,1433.9534438124,921.051977361803,2326.83974880742,1046.30378228434,1824.12196831748,3345.52650905001,2441.10926701013,1660.6826539176,1240.94720066551
223.979212005414,191.761921352848,215.258532885206,678.261254714164,647.623557505151,756.428664579566,1157.11653836805,869.604666106728,902.120357272189,1278.26951408244,821.053618321631,2074.21539931451,932.706869343936,1626.07754953955,2982.30361907951,2176.07870745586,1480.38279640694,1106.2179054986
191.568482055107,164.013168278528,184.109721723781,580.114010755804,553.909716636523,646.970269066654,989.67692952983,743.769229217922,771.57976370355,1093.2985622977,702.243721367887,1774.06774469947,797.74027938928,1390.77731848459,2550.7517962011,1861.1910055728,1266.16520626619,946.143541988288
144.106373138124,123.442423691488,138.495560294992,436.387683400766,416.675642329793,486.679948617915,744.479213715293,559.496452258261,580.416779113508,822.428036593861,528.259109534702,1334.53303825015,600.095888090365,1046.20485092076,1918.78949074909,1400.07104849972,952.466051363388,711.731454158357
193.006762842638,165.244565981878,185.492002737401,584.469460187237,558.068426330927,651.827669919443,997.10734448293,749.353388894215,777.37272264062,1101.50696015271,707.516110864176,1787.3873029358,803.729649378413,1401.2191629647,2569.90263595761,1875.16467825905,1275.67147300942,953.247111761819
254.103564183787,217.553170467051,244.209986888344,769.484813914207,734.726462951681,858.165443120695,1312.74431204008,986.56318642299,1023.45211438672,1450.19190221981,931.482207359844,2353.18948187912,1058.15239600569,1844.77879566453,3383.41211356701,2468.75301755958,1679.48865234098,1255.00000662706
191.190277049986,163.689364485318,183.74624221243,578.968717855556,552.816157691074,645.692984874072,987.723055050134,742.300839208627,770.056468611619,1091.14011230678,700.857313293931,1770.56528284733,796.165336772334,1388.031569616,2545.71596209208,1857.51654020019,1263.66547346472,944.275613510155
248.183664203709,212.484792092861,238.520579495894,751.557977078238,717.609398154257,838.17259647979,1282.16105339255,963.57903267288,999.608552132771,1416.4065004265,909.781285853665,2298.3667704715,1033.50041456594,1801.80062654368,3304.58810585174,2411.23800006499,1640.36127972237,1225.76202825358
168.095855360335,143.916856866918,161.551006832165,509.033426576193,486.039909130941,567.69787808926,868.413155520281,652.636192732991,677.039140087581,959.338169943797,616.198749128274,1556.69362628583,699.99424321146,1220.36725696437,2238.21163269953,1633.14179198185,1111.02369811326,830.2138550037
196.917159806431,168.592489337422,189.250147548646,596.311053553627,569.375123815369,665.033968516593,1017.30915231087,764.535598955574,793.122616010044,1123.82394743926,721.850680342518,1823.60051007725,820.013545001294,1429.60844362909,2621.96992788502,1913.1562913843,1301.51710547009,972.560293106748
171.566430146726,151.043274452567,164.886454037725,519.543135884128,496.074885009401,579.418797309792,886.342763571943,666.110782634868,691.01756307696,979.145052493594,628.921036882165,1588.83375037124,714.446606512753,1245.56345126125,2284.42265225385,1666.86029571119,1133.96234121954,847.354784899399
271.873700937063,232.767241165848,261.288239519161,823.296929524419,786.107834814137,918.179230531253,1404.54800641946,1055.55616885044,1095.02483746718,1551.60767143075,996.623230710686,2517.75426881426,1132.15180189056,1973.78907375254,3620.0231038296,2641.39946930461,1796.93975194889,1342.76548844846
199.494118158781,170.798776610551,191.726771469529,604.114684032375,576.826256984153,673.736942099242,1030.62217855778,774.540701605513,803.501822940381,1138.53088060228,731.297186384384,1847.46507612327,830.744660338875,1448.31702861489,2656.2823631848,1938.19283004493,1318.54942189678,985.287712966701
304.608003774119,260.793024228377,292.748025186924,922.424027595995,880.757268866403,1028.73040516606,1573.65925047451,1182.64788523779,1226.86868451896,1738.42528279166,1116.61926760606,2820.89845091275,1268.46583231303,2211.43842730897,4055.88332918228,2959.4308560987,2013.29598580858,1504.43795616609
276.01246645177,236.310684416778,265.265861302339,835.830076086722,798.074847387828,932.156781587295,1425.92960689307,1071.62502529156,1111.69453012019,1575.22797858344,1011.79494406215,2556.08233992359,1149.38668271547,2003.836298341,3675.13114382366,2681.60980592946,1824.29477838851,1363.20656634152
152.556644854272,130.61281478074,146.616818852038,461.977075583874,441.109137660442,515.218435258478,788.134823844959,592.304835002523,614.45191153211,870.654497539727,559.235761815166,1412.78888871542,635.284986252221,1107.55338859132,2031.30562872293,1482.16999058047,1008.31782779184,753.466764301804
179.912132735511,154.033474531629,172.907214889025,544.815868378623,520.206024466656,607.604130259619,929.45815094794,698.513173232487,724.631522755058,1026.77472802162,659.514364033403,1666.12121233149,749.200252015679,1306.15282244998,2395.54644276746,1747.94329238579,1189.12297164478,888.573635323145
237.416573841035,203.266445814922,228.172708128013,718.952718073973,686.476949288933,801.809687120829,1226.5363451118,921.77554592989,956.241976646641,1354.95774702324,870.311736774016,2198.65544263841,988.663489504031,1723.63210476058,3161.22331646771,2306.62991670901,1569.19657118739,1172.58411034474
196.479391360444,168.217689740806,188.829423711898,594.985388672539,568.109340460676,663.555525057362,1015.04756247719,762.835952457598,791.359417437461,1121.32556353246,720.245927100704,1819.54644611359,818.190564943912,1426.43026724592,2616.14100113286,1908.90313509547,1298.62369018192,970.398184895557
184.418656751543,157.891777702711,177.238276416643,558.462673393006,533.236390495331,622.823685292522,952.739657400319,716.009860881197,742.782435149997,1052.49386602821,676.034191102562,1707.85500283705,767.966573537135,1338.86995482722,2455.55122072049,1791.72660097109,1218.90868508307,910.831047131402
217.913109288246,186.568370122121,209.428615190894,659.891681916168,630.083755544472,735.942058092895,1125.7779703169,846.052876721004,877.68793472072,1243.64972011485,798.81675294271,2018.03874096699,907.44606221907,1582.0379560734,2901.53290859643,2117.14325160762,1440.28910189249,1076.25784187375
173.9601744532,148.937649138689,167.186997391282,526.791951531961,502.9962648537,587.503015451641,898.709273395983,675.404552354559,700.658839379524,992.806366613229,637.695924545043,1611.0016170141,724.414771585354,1262.94191170516,2316.29557583649,1690.11681121445,1149.78371079475,859.177323202385
238.017317331356,203.780778037597,228.750061540451,720.771909372386,688.213966009662,803.838534316373,1229.63989307834,924.107946948887,958.661589285082,1358.38624417074,872.51391711028,2204.21877767965,991.165139434479,1727.99347157625,3169.22227078708,2312.466463352,1573.16716435164,1175.55114107788
214.770099125361,183.877452236172,206.407978809293,650.373914630668,620.99591473667,725.327398995812,1109.54061950577,833.850064331436,865.028842719884,1225.71227834205,787.295237871948,1988.93211083965,894.35776200097,1559.21986408137,2859.68344185508,2086.60721466234,1419.51548575014,1060.73473109835
243.258615116297,208.268164722387,233.787288261178,736.64378060595,703.368889928877,821.539587233871,1256.71737181025,944.457411389944,979.771947643728,1388.2988021833,891.727247099687,2252.75712407609,1012.99124733316,1766.04502369234,3239.01062843309,2363.38849494201,1607.80933940977,1201.43754993627
289.333047208248,247.715225653115,278.067802362606,876.167899121797,836.590573112126,977.143407903327,1494.74610176321,1123.3424997722,1165.34579071493,1651.24973139891,1060.62497132374,2679.44090291484,1204.85699651815,2100.5430289389,3852.49589050079,2811.02642408605,1912.336692696,1428.995997479
181.112255758336,155.060971211593,174.06061086208,548.4501205933,523.676114099201,611.657218255413,935.658200431787,703.172679671528,729.4652544234,1033.62393808665,663.913724766475,1677.23525114218,754.197872006499,1314.86565381781,2411.5261901836,1759.60313408678,1197.05514294163,894.500960295686
164.539706912296,168.962540644044,159.87855320598,498.264580276928,475.75750172217,555.687957179583,850.041458677191,638.829361036003,662.716052334329,939.042910808006,603.162769028118,1523.76102594704,685.18552924111,1194.54980228895,2190.86119204206,1598.59189402907,1087.51945887244,812.650282685496
221.712734106856,189.821454857588,213.080300794415,671.397831410306,641.070161471079,748.774253999428,1145.4075094953,860.80501127016,892.991671474566,1265.3345208028,812.745258528795,2053.2261150086,923.268674226301,1609.62303666591,2952.12525931606,2154.05865366688,1465.40258971981,1095.02392722109
221.07817860209,189.27817415886,212.470451845635,669.476249451898,639.235379172529,746.631215952398,1142.12928263441,858.341334293592,890.435874293467,1261.71305544683,810.419131525539,2047.3496553679,920.626222397957,1605.01619636587,2943.67609494306,2147.89360508824,1461.20851722438,1091.88990127681
248.191056473516,212.491121054592,238.527683946075,751.58036259406,717.630772495328,838.197561853711,1282.1992431762,963.607733337819,999.638325954278,1416.44868877536,909.808384126842,2298.4352284312,1033.53119787286,1801.85429404195,3304.68653459787,2411.30981994855,1640.41013867205,1225.79853816514
167.752373506963,143.622781628583,161.220898519132,507.993283472046,485.046750266654,566.537861865758,866.638667032678,651.302616193718,675.655699323118,957.37788810391,614.939627730293,1553.51272684757,698.56389670177,1217.87359639006,2233.63814052038,1629.80468073466,1108.75346677323,828.517421781116
231.409218846174,198.123192002441,222.399250800717,700.761047070909,669.107013132205,781.521485033983,1195.50127826714,898.451845985966,932.046172108788,1320.67323159234,848.290226336011,2143.0228322371,963.647322958365,1680.01901673426,3081.23483726082,2248.26522663175,1529.49116769625,1142.91419767516
169.984723005175,145.53402877101,163.366331006235,514.753358025667,491.501465910497,574.077013087375,878.171382505115,659.969766696861,684.646926271603,970.118107532278,623.122881061953,1574.18595658343,707.859972409496,1234.080338834,2263.36207752311,1651.49315872851,1123.5081029876,839.542842239304
321.298273377167,275.082556450233,308.788455528842,972.966053800672,929.016264329716,1085.09723597266,1659.88415864608,1247.44825753769,1294.09203012528,1833.67815302176,1177.801759167,2975.46285856194,1337.9683944954,2332.60892547387,4278.11578993127,3121.58581672965,2123.60974111881,1586.87004848921
